----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.1.2.9001--------------------------
-------------------------2024-11-25T19:42:50--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.22631---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
------------------------------.NET 8.0.8------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 12--------------------------
--------------------Total Physical Memory 27.89 GB--------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2024-11-25T19:42:50.4038|INFO|CameraChooserVM.cs|GetEquipment|69|Found 2 ASI Cameras
2024-11-25T19:42:50.5238|INFO|CameraChooserVM.cs|GetEquipment|84|Found 0 Altair Cameras
2024-11-25T19:42:50.6844|INFO|CameraChooserVM.cs|GetEquipment|96|Found 0 Atik Cameras
2024-11-25T19:42:50.6852|INFO|CameraChooserVM.cs|GetEquipment|110|Found 0 FLI Cameras
2024-11-25T19:42:51.6956|INFO|CameraChooserVM.cs|GetEquipment|130|Found 0 QHYCCD Cameras
2024-11-25T19:42:51.7293|INFO|CameraChooserVM.cs|GetEquipment|158|Found 0 ToupTek Cameras
2024-11-25T19:42:51.7332|INFO|CameraChooserVM.cs|GetEquipment|173|Found 0 Ogma Cameras
2024-11-25T19:42:51.7366|INFO|CameraChooserVM.cs|GetEquipment|188|Found 0 Omegon Cameras
2024-11-25T19:42:51.7670|INFO|CameraChooserVM.cs|GetEquipment|203|Found 0 RisingCam Cameras
2024-11-25T19:42:51.7729|INFO|CameraChooserVM.cs|GetEquipment|218|Found 0 MallinCam Cameras
2024-11-25T19:42:51.7805|INFO|CameraChooserVM.cs|GetEquipment|244|Found 0 SBIG Cameras
2024-11-25T19:42:52.1563|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive C:\: 37.38 GB
2024-11-25T19:42:52.1564|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive D:\: 4456.28 GB
2024-11-25T19:42:52.1572|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive E:\ is not ready
2024-11-25T19:42:52.1589|INFO|ApplicationVM.cs|CheckASCOMPlatformVersion|81|ASCOM Platform 6.6.2.4195 installed
2024-11-25T19:42:52.1616|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive F:\ is not ready
2024-11-25T19:42:52.3860|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin ASA Tools version 3.1.2.0 by Gerald Hitz (photon)
2024-11-25T19:42:52.4038|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Connector version 2.0.3.0 by Stefan Berg
2024-11-25T19:42:52.4190|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Device Actions and Commands version 2.0.0.0 by Dale Ghent
2024-11-25T19:42:52.4289|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Filter Offset Calculator version 2.0.0.0 by S. Dimant & Stefan Berg
2024-11-25T19:42:52.4911|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Ground Station version 2.4.1.0 by Dale Ghent
2024-11-25T19:42:52.5918|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Hocus Focus version 3.0.0.18 by George Hilios (jokogeo)
2024-11-25T19:42:52.6034|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Moon Angle version 2.2.0.0 by Dale Ghent
2024-11-25T19:42:52.6472|INFO|OrbitalElementsAccessor.cs|LoadJWST|87|No JWST vector table loaded since no file was found at C:\Users\AMOS\AppData\Local\NINA\OrbitalElements\JWSTVectorTable.bin.gz
2024-11-25T19:42:52.6480|INFO|OrbitalElementsAccessor.cs|LoadObjectType|118|No Comet orbital elements loaded since no file was found at C:\Users\AMOS\AppData\Local\NINA\OrbitalElements\MPC_CometElements.bin.gz
2024-11-25T19:42:52.6480|INFO|OrbitalElementsAccessor.cs|LoadObjectType|118|No UnnumberedAsteroids orbital elements loaded since no file was found at C:\Users\AMOS\AppData\Local\NINA\OrbitalElements\UnnumberedAsteroidsElements.bin.gz
2024-11-25T19:42:52.6481|INFO|OrbitalElementsAccessor.cs|LoadObjectType|118|No NumberedAsteroids orbital elements loaded since no file was found at C:\Users\AMOS\AppData\Local\NINA\OrbitalElements\NumberedAsteroidsElements.bin.gz
2024-11-25T19:42:52.6556|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Orbitals version 3.0.0.13 by George Hilios (jokogeo)
2024-11-25T19:42:52.6683|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Phd2 Tools version 1.0.4.2 by Stefan Berg
2024-11-25T19:42:52.7802|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Sequencer Powerups version 3.18.0.0 by Marc Blank
2024-11-25T19:42:52.8654|ERROR|DllLoader.cs|LoadDllFromAbsolutePath|53|DllLoader failed to load library C:\Program Files\N.I.N.A. - Nighttime Imaging 'N' Astronomy\External\x64\SQLite\SQLite.Interop.dll due to error code 126
2024-11-25T19:42:53.0861|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Target Scheduler version 4.9.0.0 by Tom Palmer @tcpalmer
2024-11-25T19:42:53.1171|INFO|SessionHistoryManager.cs|PurgeHistoryOlderThan|102|purging web session history older than 10 days
2024-11-25T19:42:53.1520|INFO|NINAWeb.cs|changePluginState|260|Web plugin state change from OFF to ON
2024-11-25T19:42:53.1531|INFO|NINALogWatcher.cs|Start|29|web viewer: watching log file: C:\Users\AMOS\AppData\Local\NINA\Logs\20241125-194250-3.1.2.9001.16152-202411.log
2024-11-25T19:42:53.1541|INFO|AutofocusDirectoryWatcher.cs|Watch|31|web viewer: watching AF directory file: C:\Users\AMOS\AppData\Local\NINA\AutoFocus
2024-11-25T19:42:53.1559|INFO|HttpServer.cs|ConfigureLogging|143|web server log: C:\Users\AMOS\AppData\Local\NINA\WebPlugin\webserver-20241125-194253.log
2024-11-25T19:42:53.1563|INFO|HttpServer.cs|WebServerTask|62|starting web server, listening at http://localhost:80/dist
2024-11-25T19:42:53.1572|INFO|PluginLoader.cs|LoadPlugin|416|Successfully loaded plugin Web Session History Viewer version 2.2.1.0 by Tom Palmer @tcpalmer
2024-11-25T19:42:53.1638|INFO|PluginFetcher.cs|RequestAll|43|Fetching plugin manifests from https://nighttime-imaging.eu/wp-json/nina/v1/plugins/manifests
2024-11-25T19:42:53.1965|INFO|CameraChooserVM.cs|GetEquipment|264|Found 0 SVBony Cameras
2024-11-25T19:42:53.2012|INFO|CameraChooserVM.cs|GetEquipment|264|Found 0 PlayerOne Cameras
2024-11-25T19:42:53.2142|INFO|CameraChooserVM.cs|GetEquipment|264|Found 0 ASTPAN Cameras
2024-11-25T19:42:53.2164|INFO|CameraChooserVM.cs|GetEquipment|278|Found 4 ASCOM Cameras
2024-11-25T19:42:53.7966|INFO|PluginFetcher.cs|RequestAll|57|Found 58 valid plugins at https://nighttime-imaging.eu/wp-json/nina/v1/plugins/manifests
2024-11-25T19:42:55.2062|INFO|FocuserChooserVM.cs|GetEquipment|67|Found 0 Alpaca Focusers
2024-11-25T19:42:55.2062|INFO|SafetyMonitorChooserVM.cs|GetEquipment|71|Found 0 Alpaca Safety Monitors
2024-11-25T19:42:55.2062|INFO|FilterWheelChooserVM.cs|GetEquipment|193|Found 0 Alpaca Filter Wheels
2024-11-25T19:42:55.2062|INFO|DomeChooserVM.cs|GetEquipment|67|Found 0 Alpaca Domes
2024-11-25T19:42:55.2062|INFO|SwitchChooserVM.cs|GetEquipment|71|Found 0 Alpaca Switch Hubs
2024-11-25T19:42:55.2062|INFO|WeatherDataChooserVM.cs|GetEquipment|69|Found 0 Alpaca Observing Conditions
2024-11-25T19:42:55.2063|INFO|RotatorChooserVM.cs|GetEquipment|68|Found 0 Alpaca Rotators
2024-11-25T19:42:55.2063|INFO|TelescopeChooserVM.cs|GetEquipment|69|Found 0 Alpaca Telescopes
2024-11-25T19:42:55.2064|INFO|FlatDeviceChooserVM.cs|GetEquipment|67|Found 0 Alpaca Cover Calibrators
2024-11-25T19:42:55.2197|INFO|CameraChooserVM.cs|GetEquipment|290|Found 0 Alpaca Cameras
2024-11-25T19:42:55.2215|INFO|CameraChooserVM.cs|GetEquipment|303|Found 0 Canon Cameras
2024-11-25T19:42:58.5784|INFO|CameraVM.cs|Disconnect|645|Disconnected Camera
2024-11-25T19:42:59.6990|INFO|AscomDevice.cs|GetProperty|379|Property Camera.BayerOffsetX GET is not implemented in this driver (ASI Camera (1) (ASCOM))
2024-11-25T19:42:59.7012|INFO|AscomDevice.cs|GetProperty|379|Property Camera.BayerOffsetY GET is not implemented in this driver (ASI Camera (1) (ASCOM))
2024-11-25T19:42:59.7060|INFO|CameraVM.cs|ChooseCamera|448|Successfully connected Camera. Id: ASCOM.ASICamera2.Camera Name: ASI Camera (1) (ASCOM) DisplayName: ASI Camera (1) (ASCOM)Driver Version: 6.5
2024-11-25T19:42:59.7086|INFO|FilterWheelVM.cs|Disconnect|324|Disconnected Filter Wheel
2024-11-25T19:43:00.6699|INFO|FilterWheelVM.cs|ChooseFW|272|Successfully connected Filter Wheel. Id: ASCOM.EFW2.FilterWheel Name: ZWO FilterWheel (1) DisplayName: ZWO FilterWheel (1) Driver Version: 6.0
2024-11-25T19:43:00.6891|INFO|TelescopeVM.cs|Disconnect|763|Disconnected mount
2024-11-25T19:43:01.1936|INFO|AscomTelescope.cs|CheckMountTime|817|Mount UTC Time: 2024-11-25 18:43:01Z / System UTC Time: 2024-11-25 18:43:01Z; Difference: 0.002 seconds
2024-11-25T19:43:01.2031|INFO|AscomTelescope.cs|CheckMountTime|837|Mount driver does not allow the mount's time to be set.
2024-11-25T19:43:01.3124|INFO|TelescopeVM.cs|ChooseTelescope|518|Successfully connected mount. Id: ASCOM.photonProxyHub.Telescope Name: ASCOM Telescope Driver for photonProxyHub DisplayName: ASCOM Telescope Driver for photonProxyHub Driver Version: 2011_10_08
2024-11-25T19:43:01.3144|INFO|FocuserVM.cs|Disconnect|426|Disconnected Focuser
2024-11-25T19:43:01.6968|INFO|FocuserVM.cs|ChooseFocuser|324|Successfully connected Focuser. Id: ASCOM.MicroTouchServer.Focuser1 Name: MicroTouch Focuser1 DisplayName: MicroTouch Focuser1 Driver Version: 1.3
2024-11-25T19:43:01.7007|INFO|RotatorVM.cs|Disconnect|438|Disconnected Rotator
2024-11-25T19:43:02.2869|INFO|RotatorVM.cs|Connect|398|Successfully connected Rotator. Id: ASCOM.PegasusAstroFalconV2.Rotator Name: PegasusAstro FalconV2 DisplayName: PegasusAstro FalconV2 Driver Version: 2.4.4561.305
2024-11-25T19:43:02.2944|INFO|FlatDeviceVM.cs|Disconnect|279|Disconnected Flat Device
2024-11-25T19:43:03.0777|INFO|FlatDeviceVM.cs|Connect|234|Successfully connected flat device. Id: ASCOM.OptecAlnitak.CoverCalibrator Name: Optec Alnitak DisplayName: Optec Alnitak Driver Version: 1.0
2024-11-25T19:43:03.0818|INFO|WeatherDataVM.cs|Disconnect|292|Disconnected Weather Device
2024-11-25T19:43:04.5876|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.SkyBrightness GET is not implemented in this driver (Lunatico CloudWatcher Observing Conditions)
2024-11-25T19:43:04.5941|INFO|AscomDevice.cs|GetProperty|379|Property ObservingConditions.StarFWHM GET is not implemented in this driver (Lunatico CloudWatcher Observing Conditions)
