----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.1.2.9001--------------------------
-------------------------2024-12-27T19:10:30--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.26100---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
------------------------------.NET 8.0.8------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 12--------------------------
--------------------Total Physical Memory 27.89 GB--------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2024-12-27T19:10:30.0408|INFO|CameraChooserVM.cs|GetEquipment|69|Found 2 ASI Cameras
2024-12-27T19:10:30.1830|INFO|CameraChooserVM.cs|GetEquipment|84|Found 0 Altair Cameras
2024-12-27T19:10:30.3111|INFO|CameraChooserVM.cs|GetEquipment|96|Found 0 Atik Cameras
2024-12-27T19:10:30.3116|INFO|CameraChooserVM.cs|GetEquipment|110|Found 0 FLI Cameras
2024-12-27T19:10:31.3233|INFO|CameraChooserVM.cs|GetEquipment|130|Found 0 QHYCCD Cameras
2024-12-27T19:10:31.3613|INFO|CameraChooserVM.cs|GetEquipment|158|Found 0 ToupTek Cameras
2024-12-27T19:10:31.3660|INFO|CameraChooserVM.cs|GetEquipment|173|Found 0 Ogma Cameras
2024-12-27T19:10:31.3710|INFO|CameraChooserVM.cs|GetEquipment|188|Found 0 Omegon Cameras
2024-12-27T19:10:31.4131|INFO|CameraChooserVM.cs|GetEquipment|203|Found 0 RisingCam Cameras
2024-12-27T19:10:31.4195|INFO|CameraChooserVM.cs|GetEquipment|218|Found 0 MallinCam Cameras
2024-12-27T19:10:31.4271|INFO|CameraChooserVM.cs|GetEquipment|244|Found 0 SBIG Cameras
2024-12-27T19:10:32.2697|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive C:\: 55.09 GB
2024-12-27T19:10:32.2699|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive D:\: 4445.76 GB
2024-12-27T19:10:32.2708|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive E:\ is not ready
